Unix,Min,Avg,Max
1496632500,25.9375,25.9479,25.9688
1496633400,25.875,25.9062,25.9375
1496634300,25.7812,25.875,25.9688
1496635200,25.75,25.8542,25.9375
1496636100,25.8125,25.8333,25.875
1496637000,25.75,25.8021,25.8438
1496637900,25.7188,25.7813,25.8438
1496638800,25.6562,25.6979,25.7188
1496639700,25.7188,25.75,25.7812
1496640600,25.6562,25.7396,25.8125
1496641500,25.6562,25.6875,25.7188
1496642400,25.5938,25.6146,25.625
1496643300,25.5,25.5208,25.5312
1496644200,25.375,25.4687,25.5312
1496645100,25.4375,25.4792,25.5312
1496646000,25.3438,25.3854,25.4062
1496646900,25.2812,25.3437,25.375
1496647800,25.2812,25.2916,25.3125
1496648700,25.2812,25.3125,25.3438
1496649600,25.2188,25.2813,25.3125
1496650500,25.2188,25.2292,25.25
1496651400,25.2188,25.2188,25.2188
1496652300,25.1562,25.1666,25.1875
1496653200,25.1562,25.2395,25.2812
1496654100,24.9688,25,25.0312
1496655000,24.9688,24.9896,25.0312
1496655900,25,25.0625,25.125
1496656800,25.0312,25.0521,25.0938
1496657700,25.0625,25.1042,25.125
1496658600,25.0625,25.0833,25.125
1496659500,25.1562,25.1666,25.1875
1496660400,25.0938,25.1354,25.1562
1496661300,25.0625,25.0834,25.0938
1496662200,25.125,25.1667,25.1875
1496663100,24.8438,24.9584,25.0938
1496664000,24.7812,24.8229,24.9062
1496664900,24.6562,24.6771,24.6875
1496665800,24.625,24.6562,24.6875
1496666700,24.3125,24.5208,24.6562
1496667600,23.9062,24.0104,24.125
1496668500,23.6875,23.7084,23.7188
1496669400,23.9688,24.0521,24.125
1496670300,24.0312,24.0833,24.125
1496671200,24.125,24.1458,24.1875
1496672100,24.0938,24.125,24.1562
1496673000,24.0625,24.0938,24.125
1496673900,24.125,24.2708,24.375
1496674800,24.2812,24.3333,24.375
1496675700,24.3438,24.4167,24.5
1496676600,24.4375,24.4896,24.5625
1496677500,24.5625,24.5938,24.625
1496678400,24.6562,24.6771,24.7188
1496679300,24.625,24.6667,24.6875
1496680200,24.4688,24.5313,24.5938
1496681100,24.5,24.5625,24.6562
1496682000,24.4375,24.4896,24.5312
1496682900,24.4688,24.4896,24.5
1496683800,24.4375,24.4896,24.5312
1496684700,24.5,24.5208,24.5312
1496685600,24.4688,24.4792,24.5
1496686500,24.375,24.4792,24.625
1496687400,24.7188,24.7396,24.75
1496688300,24.8438,24.9063,24.9375
1496689200,24.75,24.8437,24.9062
1496690100,24.7812,24.8125,24.875
1496691000,24.7812,24.8646,24.9375
1496691900,24.75,24.7708,24.7812
1496692800,24.75,24.7917,24.8438
1496693700,24.7188,24.8229,24.9062
1496694600,24.7188,24.7813,24.8438
1496695500,24.7812,24.8125,24.8438
1496696400,24.8125,24.9583,25.0625
1496697300,24.8125,24.8646,24.9375
1496698200,24.7812,24.8646,24.9375
1496699100,24.75,24.7812,24.8125
1496700000,24.6875,24.6875,24.6875
1496700900,24.5312,24.5729,24.625
1496701800,24.2188,24.25,24.2812
1496702700,24.1875,24.25,24.2812
1496703600,23.9688,23.9688,23.9688
1496704500,23.6875,23.7708,23.8438
1496705400,23.625,23.6458,23.6562
1496706300,23.625,23.6354,23.6562
1496707200,23.5,23.5625,23.625
1496708100,23.4062,23.4479,23.4688
1496709000,23.3125,23.3646,23.4062
1496709900,23.2188,23.2813,23.3438
1496710800,23.1562,23.1875,23.25
1496711700,23.125,23.1563,23.2188
1496712600,23.0625,23.1458,23.2812
1496713500,23.0312,23.0729,23.125
1496714400,22.9062,22.9792,23.0625
1496715300,22.5,22.625,22.75
1496716200,22.2812,22.3958,22.4688
1496717100,22.1875,22.2396,22.2812
1496718000,22.0625,22.1354,22.2812
1496718900,21.9688,22.0104,22.0625
1496719800,21.8438,21.875,21.9375
1496720700,21.7812,21.8125,21.8438
1496721600,21.75,21.8125,21.8438
1496722500,21.625,21.75,21.8438
1496723400,21.5625,21.625,21.6562
1496724300,21.5938,21.6146,21.6562
1496725200,21.4062,21.4375,21.5
1496726100,21.4062,21.4479,21.4688
1496727000,21.2188,21.2917,21.3438
1496727900,21.1875,21.2604,21.3125
1496728800,21.0312,21.1562,21.2812
1496729700,20.8125,20.9167,20.9688
1496730600,20.75,20.7708,20.7812
1496731500,20.625,20.6562,20.6875
1496732400,20.5312,20.5833,20.625
1496733300,20.1875,20.3437,20.4375
1496734200,20.125,20.1771,20.2188
1496735100,20.125,20.1979,20.25
1496736000,19.9688,19.9896,20.0312
1496736900,19.75,19.8542,19.9688
1496737800,19.8438,19.9271,20
1496738700,20,20.0521,20.0938
1496739600,19.875,19.9479,20
1496740500,19.7812,19.8333,19.9062
1496741400,19.7812,19.7812,19.7812
1496742300,19.6562,19.7604,19.8438
1496743200,19.625,19.6354,19.6562
1496744100,19.5312,19.5416,19.5625
1496745000,19.4688,19.5208,19.5625
1496745900,19.3125,19.3854,19.5
1496746800,19.25,19.3021,19.4062
1496747700,19.875,20.1875,20.4688
1496748600,20.6562,20.8021,20.875
1496749500,21.0625,21.125,21.2188
1496750400,21.1875,21.25,21.3125
1496751300,21.25,21.3437,21.4062
1496752200,21.4688,21.5,21.5312
1496753100,21.5938,21.6458,21.6875
1496754000,21.7188,21.7396,21.7812
1496754900,21.7188,21.7813,21.875
1496755800,22,22.0833,22.1562
1496756700,22.1562,22.1979,22.2812
1496757600,22.1875,22.2708,22.3438
1496758500,22.3125,22.3542,22.375
1496759400,22.375,22.4583,22.5312
1496760300,22.5625,22.5625,22.5625
1496761200,22.5938,22.5938,22.5938
1496762100,22.6875,22.7084,22.7188
1496763000,22.8438,22.8542,22.875
1496763900,22.9062,22.9375,22.9688
1496764800,22.875,22.9375,22.9688
1496765700,23,23.0625,23.0938
1496766600,23.0625,23.0834,23.0938
1496767500,23.0625,23.0729,23.0938
1496768400,23.0312,23.0937,23.125
1496769300,23.2812,23.3229,23.375
1496770200,23.2812,23.3333,23.375
1496771100,23.375,23.4375,23.5
1496772000,23.375,23.4063,23.4688
1496772900,23.4375,23.5,23.5938
1496773800,23.4688,23.5104,23.5625
1496774700,23.4062,23.4583,23.5
1496775600,23.4688,23.5208,23.5625
1496776500,23.5,23.5312,23.5625
1496777400,23.5312,23.5625,23.625
1496778300,23.5312,23.5937,23.6562
1496779200,23.6562,23.7083,23.75
1496780100,23.7812,23.7916,23.8125
1496781000,23.75,23.8229,23.875
1496781900,23.6875,23.7604,23.8125
1496782800,23.8125,23.8958,23.9688
1496783700,23.8438,23.8958,23.9375
1496784600,23.875,23.8958,23.9062
1496785500,23.9062,23.9375,23.9688
1496786400,23.875,23.9271,23.9688
1496787300,23.8438,23.8854,23.9375
1496788200,23.7812,23.8229,23.8438
1496789100,23.7188,23.7917,23.8438
1496790000,23.6875,23.7396,23.8125
1496790900,23.625,23.6667,23.7188
1496791800,23.5938,23.6354,23.6562
1496792700,23.5,23.5833,23.6562
1496793600,23.4688,23.5,23.5312
1496794500,23.4375,23.5104,23.5938
1496795400,23.4062,23.4271,23.4375
1496796300,23.3125,23.3958,23.4688
1496797200,23.3125,23.4375,23.5
1496798100,23.3438,23.3958,23.4375
1496799000,23.375,23.4062,23.4375
1496799900,23.25,23.3229,23.4062
1496800800,23.25,23.2708,23.2812
1496801700,23.3438,23.3542,23.375
1496802600,23.1562,23.2395,23.2812
1496803500,23.125,23.1563,23.2188
1496804400,23.0938,23.0938,23.0938
1496805300,23,23.0417,23.0938
1496806200,22.9375,22.9792,23
1496807100,23,23.0104,23.0312
1496808000,22.9062,22.9583,23
1496808900,22.9375,22.9688,23
1496809800,22.875,22.9062,22.9375
1496810700,22.75,22.8021,22.875
1496811600,22.7188,22.7813,22.8438
1496812500,22.7188,22.75,22.7812
1496813400,22.625,22.6771,22.75
1496814300,22.5938,22.6042,22.625
1496815200,22.5938,22.6146,22.6562
1496816100,22.5312,22.5729,22.625
1496817000,22.375,22.4479,22.5625
1496817900,22.4688,22.5104,22.5625
1496818800,22.375,22.4271,22.5
1496819700,22.2812,22.3229,22.4062
1496820600,22.3125,22.3542,22.4062
1496821500,22.2188,22.2708,22.3125
1496822400,22.1875,22.2083,22.25
1496823300,22.1562,22.1771,22.2188
1496824200,22.125,22.1562,22.1875
1496825100,22.0312,22.1146,22.25
1496826000,22.0938,22.1042,22.125
1496826900,22,22.0104,22.0312
1496827800,21.9375,21.9688,22
1496828700,21.8438,21.9583,22.0312
1496829600,21.9375,22,22.0625
1496830500,21.9062,21.9583,22.0312
1496831400,22,22.0729,22.125
1496832300,22.0625,22.0729,22.0938
1496833200,22.0625,22.0938,22.125
1496834100,21.9375,22.0313,22.0938
1496835000,22,22.1146,22.1875
1496835900,22.0625,22.0938,22.125
1496836800,22.0625,22.0938,22.125
1496837700,22.125,22.1458,22.1562
1496838600,22.1562,22.2083,22.25
1496839500,22.125,22.1771,22.2188
1496840400,22.2188,22.25,22.2812
1496841300,22.375,22.4167,22.4688
1496842200,22.4062,22.4895,22.5312
1496843100,22.625,22.6562,22.6875
1496844000,22.6875,22.7292,22.8125
1496844900,22.75,22.8229,22.875
1496845800,22.9062,22.9271,22.9375
1496846700,22.9688,23.0104,23.0625
1496847600,23,23.0625,23.125
1496848500,23.125,23.1458,23.1875
1496849400,23.125,23.1562,23.1875
1496850300,23.3125,23.3229,23.3438
1496851200,23.3125,23.3334,23.3438
1496852100,23.375,23.4062,23.4375
1496853000,23.4062,23.4687,23.5
1496853900,23.4688,23.5,23.5312
1496854800,23.5312,23.5416,23.5625
1496855700,23.6562,23.6666,23.6875
1496856600,23.6875,23.75,23.8125
1496857500,23.625,23.7292,23.8125
1496858400,23.75,23.8229,23.9062
1496859300,23.9375,23.9792,24.0312
1496860200,23.9688,23.9896,24
1496861100,24.0938,24.1354,24.1875
1496862000,24.1875,24.2188,24.25
1496862900,24.1875,24.25,24.3125
1496863800,24.25,24.2813,24.3438
1496864700,24.3125,24.375,24.4375
1496865600,24.3125,24.3542,24.375
1496866500,24.3438,24.4063,24.4375
1496867400,24.375,24.4062,24.4375
1496868300,24.4062,24.4479,24.5
1496869200,24.4062,24.4583,24.5312
1496870100,24.375,24.4375,24.5
1496871000,24.4375,24.4896,24.5625
1496871900,24.4062,24.4166,24.4375
1496872800,24.4062,24.4791,24.5312
1496873700,24.4062,24.4479,24.4688
1496874600,24.3125,24.3333,24.375
1496875500,24.3125,24.3438,24.375
1496876400,24.3125,24.3438,24.375
1496877300,24.25,24.3021,24.3438
1496878200,24.2188,24.2604,24.2812
1496879100,24.1875,24.2187,24.2812
1496880000,24.1875,24.2292,24.25
1496880900,24.1875,24.2083,24.25
1496881800,24.1562,24.1666,24.1875
1496882700,24.0938,24.1563,24.2188
1496883600,24.0938,24.125,24.1562
1496884500,23.9688,24.0313,24.0938
1496885400,24,24.0729,24.125
1496886300,23.875,23.9687,24.0312
1496887200,23.9375,24,24.0625
1496888100,23.8438,23.9167,23.9688
1496889000,23.7188,23.7917,23.875
1496889900,23.6562,23.7708,23.8438
1496890800,23.6562,23.6771,23.6875
1496891700,23.5938,23.6146,23.6562
1496892600,23.5938,23.6042,23.625
1496893500,23.4062,23.4583,23.5
1496894400,23.4375,23.4375,23.4375
1496895300,23.3438,23.3646,23.375
1496896200,23.3438,23.4063,23.4688
1496897100,23.1875,23.3229,23.4062
1496898000,23.1562,23.1771,23.1875
1496898900,23.125,23.1562,23.1875
1496899800,23.1875,23.1979,23.2188
1496900700,23.0625,23.125,23.1875
1496901600,22.9688,23.0208,23.0625
1496902500,22.9375,22.9688,23
1496903400,22.8438,22.9271,22.9688
1496904300,22.875,22.9271,23
1496905200,22.8125,22.8646,22.9375
1496906100,22.8125,22.8333,22.875
1496907000,22.6562,22.7604,22.8125
1496907900,22.6562,22.7083,22.75
1496908800,22.5312,22.6146,22.7188
1496909700,22.5938,22.6354,22.6562
1496910600,22.5312,22.5416,22.5625
1496911500,22.5312,22.5416,22.5625
1496912400,22.4688,22.4896,22.5
1496913300,22.3438,22.4063,22.4688
1496914200,22.3438,22.3646,22.4062
1496915100,22.3125,22.375,22.4375
1496916000,22.4062,22.4271,22.4688
1496916900,22.4062,22.4375,22.4688
1496917800,22.4375,22.4583,22.5
1496918700,22.5,22.5104,22.5312
1496919600,22.4688,22.5625,22.625
1496920500,22.5625,22.6146,22.6562
1496921400,22.5938,22.625,22.6562
1496922300,22.75,22.7604,22.7812
1496923200,22.6875,22.7604,22.8438
1496924100,22.7812,22.7916,22.8125
1496925000,22.8438,22.8438,22.8438
1496925900,22.9062,22.9375,23
1496926800,22.9375,23,23.0938
1496927700,23.0938,23.1563,23.1875
1496928600,23.3125,23.3125,23.3125
1496929500,23.4375,23.5,23.5938
1496930400,23.5312,23.5729,23.6562
1496931300,23.625,23.75,23.8125
1496932200,23.8125,23.8542,23.9375
1496933100,23.875,23.9271,24
1496934000,24,24.0104,24.0312
1496934900,24.0938,24.1146,24.125
1496935800,24.0938,24.1875,24.25
1496936700,24.2188,24.25,24.3125
1496937600,24.3438,24.3646,24.4062
1496938500,24.4062,24.4062,24.4062
1496939400,24.4688,24.5,24.5312
1496940300,24.4375,24.4688,24.5
1496941200,24.5312,24.5729,24.6562
1496942100,24.5312,24.6354,24.75
1496943000,24.6875,24.7084,24.7188
1496943900,24.75,24.7917,24.8125
1496944800,24.8438,24.8958,24.9375
1496945700,24.9688,25.0313,25.0625
1496946600,24.9688,24.9896,25.0312
1496947500,25.0625,25.1354,25.25
1496948400,25,25.0937,25.1562
1496949300,25.1875,25.2083,25.25
1496950200,25.1562,25.1979,25.25
1496951100,25.25,25.3125,25.3438
1496952000,25.2188,25.25,25.2812
1496952900,25.2812,25.3125,25.375
1496953800,25.3125,25.3854,25.4375
1496954700,25.1875,25.25,25.2812
1496955600,25.2812,25.3229,25.375
1496956500,25.2188,25.2604,25.3125
1496957400,25.1562,25.2083,25.25
1496958300,25.1875,25.2292,25.2812
1496959200,25.1562,25.2083,25.2812
1496960100,25.1875,25.2188,25.25
1496961000,25.1562,25.1979,25.2188
1496961900,25.0938,25.1771,25.3438
1496962800,25.0938,25.1459,25.2188
1496963700,25.125,25.1979,25.2812
1496964600,25,25.0417,25.0938
1496965500,24.875,24.9479,25
1496966400,24.75,24.7917,24.8438
1496967300,24.7188,24.75,24.8125
1496968200,24.6562,24.7083,24.75
1496969100,24.625,24.6562,24.6875
1496970000,24.5625,24.6042,24.6562
1496970900,24.5625,24.5833,24.625
1496971800,24.5,24.5208,24.5312
1496972700,24.4062,24.4479,24.5
1496973600,24.375,24.4062,24.4375
1496974500,24.2812,24.3542,24.4375
1496975400,24.3125,24.3438,24.375
1496976300,24.1875,24.2917,24.3438
1496977200,24.2188,24.25,24.3125
1496978100,24.125,24.1354,24.1562
1496979000,24.0312,24.0625,24.0938
1496979900,23.9688,23.9896,24
1496980800,23.875,23.9062,23.9375
1496981700,23.7812,23.8646,23.9688
1496982600,23.6562,23.75,23.8125
1496983500,23.5938,23.6771,23.75
1496984400,23.5312,23.625,23.7188
1496985300,23.5625,23.5938,23.625
1496986200,23.5,23.5417,23.5625
1496987100,23.4375,23.4583,23.5
1496988000,23.3125,23.3438,23.375
1496988900,23.25,23.2812,23.3125
1496989800,23.1875,23.2396,23.2812
1496990700,23.1562,23.1875,23.2188
1496991600,23.0625,23.1146,23.1562
1496992500,22.9375,23,23.0625
1496993400,22.9375,22.9896,23.0312
1496994300,22.8125,22.8438,22.875
1496995200,22.8125,22.8854,22.9375
1496996100,22.625,22.7813,22.875
1496997000,22.6875,22.7083,22.75
1496997900,22.5938,22.6354,22.6875
1496998800,22.5312,22.5833,22.625
1496999700,22.3125,22.3646,22.4062
1497000600,22.2812,22.3229,22.375
1497001500,22.2188,22.2396,22.25
1497002400,22.25,22.2708,22.2812
1497003300,22.1875,22.1979,22.2188
1497004200,22.2812,22.2916,22.3125
1497005100,22.25,22.3125,22.375
1497006000,22.25,22.3542,22.4688
1497006900,22.25,22.375,22.4688
1497007800,22.375,22.4792,22.625
1497008700,22.5312,22.5729,22.5938
1497009600,22.5625,22.6875,22.8438
1497010500,22.8125,22.8229,22.8438
1497011400,22.8438,22.8959,22.9688
1497012300,22.9375,23.0104,23.0938
1497013200,23.1562,23.1666,23.1875
1497014100,23.1562,23.1979,23.2812
1497015000,23.3438,23.4271,23.4688
1497015900,23.5,23.5938,23.6875
1497016800,23.7188,23.75,23.7812
1497017700,23.9062,23.9166,23.9375
1497018600,23.9375,23.9688,24
1497019500,24.0938,24.1354,24.1875
1497020400,24.2812,24.3021,24.3125
1497021300,24.3438,24.4063,24.4688
1497022200,24.5312,24.5729,24.625
1497023100,24.6875,24.6979,24.7188
1497024000,24.75,24.8021,24.8438
1497024900,24.8438,24.8854,24.9375
1497025800,24.9688,25,25.0312
1497026700,24.9688,25.0729,25.1562
1497027600,25.1562,25.2604,25.4062
1497028500,25.3438,25.3854,25.4062
1497029400,25.4375,25.5208,25.5938
1497030300,25.5625,25.6562,25.7812
1497031200,25.7812,25.8125,25.875
1497032100,25.9375,25.9583,26
1497033000,26,26.0833,26.125
1497033900,26.2188,26.2917,26.375
1497034800,26.375,26.4479,26.5625
1497035700,26.5312,26.6146,26.75
1497036600,26.75,26.7812,26.8125
1497037500,26.875,26.9792,27.0625
1497038400,26.9375,27.0833,27.1562
1497039300,27.2188,27.2292,27.25
1497040200,27.0625,27.1562,27.2812
1497041100,27,27.0625,27.125
1497042000,26.875,26.8958,26.9062
1497042900,26.7812,26.8125,26.8438
1497043800,26.8438,26.8542,26.875
1497044700,26.7812,26.9271,27
1497045600,26.9688,27.0104,27.0625
1497046500,26.9688,27.0521,27.125
1497047400,26.7188,26.8646,26.9375
1497048300,26.5312,26.6146,26.75
1497049200,26.2812,26.375,26.4375
1497050100,26.3125,26.3334,26.3438
1497051000,26.375,26.4375,26.5
1497051900,26.5312,26.5937,26.625
1497052800,26.4688,26.4792,26.5
1497053700,26.4688,26.5208,26.5625
1497054600,26.4062,26.5,26.5625
1497055500,26.5312,26.5416,26.5625
1497056400,26.4375,26.5104,26.5938
1497057300,26.4688,26.5313,26.5625
1497058200,26.5,26.5417,26.5938
1497059100,26.4688,26.5208,26.5625
1497060000,26.4688,26.4896,26.5312
1497060900,26.4688,26.5521,26.625
1497061800,26.5938,26.625,26.6562
1497062700,26.5625,26.5937,26.6562
1497063600,26.5312,26.5625,26.5938
1497064500,26.4688,26.5521,26.6562
1497065400,26.4375,26.5208,26.5625
1497066300,26.4688,26.5313,26.5938
1497067200,26.4375,26.4375,26.4375
1497068100,26.4375,26.4375,26.4375
1497069000,26.4062,26.4166,26.4375
1497069900,26.375,26.4167,26.4688
1497070800,26.3438,26.375,26.4062
1497071700,26.375,26.3854,26.4062
1497072600,26.2188,26.3021,26.3438
1497073500,26.25,26.2708,26.2812
1497074400,26.2188,26.2813,26.3438
1497075300,26.125,26.2396,26.3438
1497076200,26.1875,26.2396,26.2812
1497077100,26.2188,26.2292,26.25
1497078000,26.2188,26.2396,26.25
1497078900,26.1562,26.1666,26.1875
1497079800,26.125,26.125,26.125
1497080700,26.0625,26.1458,26.1875
1497081600,26.0625,26.1146,26.1875
1497082500,25.9375,25.9896,26.0312
1497083400,26,26.0104,26.0312
1497084300,26,26.0104,26.0312
1497085200,25.9062,25.9375,25.9688
1497086100,25.75,25.7917,25.8438
1497087000,25.5625,25.6875,25.75
1497087900,25.6875,25.75,25.8438
1497088800,25.7188,25.7605,25.8438
1497089700,25.6875,25.7292,25.75
1497090600,25.6875,25.7188,25.75
1497091500,25.75,25.7917,25.8125
1497092400,25.7188,25.8021,25.875
1497093300,25.6875,25.7708,25.8438
1497094200,25.75,25.8125,25.875
1497095100,25.8125,25.8854,25.9375
1497096000,25.9062,25.9271,25.9688
1497096900,25.8125,25.875,25.9375
1497097800,25.9062,25.9479,26
1497098700,25.875,25.9583,26.0625
1497099600,25.9375,25.9688,26
1497100500,26,26.0313,26.0938
1497101400,26.0625,26.1354,26.25
1497102300,26.0938,26.1667,26.25
1497103200,26.1875,26.25,26.3438
1497104100,26.3125,26.3437,26.4062
1497105000,26.3438,26.4063,26.5
1497105900,26.4375,26.4688,26.5
1497106800,26.5312,26.5833,26.6562
1497107700,26.5938,26.6875,26.75
1497108600,26.625,26.6875,26.7188
1497109500,26.75,26.8125,26.8438
1497110400,26.5,26.5417,26.5625
1497111300,26.2188,26.3229,26.4375
1497112200,26.1562,26.2187,26.2812
1497113100,26.25,26.3125,26.4062
1497114000,26.4375,26.4583,26.5
1497114900,26.5312,26.5729,26.625
1497115800,26.5938,26.7292,26.8125
1497116700,26.75,26.8021,26.875
1497117600,26.5312,26.5625,26.5938
1497118500,26.2812,26.3333,26.4375
1497119400,26.2188,26.2708,26.3125
1497120300,26.2812,26.4271,26.5
1497121200,26.625,26.7083,26.8438
1497122100,26.9062,26.9583,27.0625
1497123000,26.9375,26.9896,27.0312
1497123900,26.8125,26.8229,26.8438
1497124800,26.8125,26.8334,26.8438
1497125700,26.75,26.7917,26.8125
1497126600,26.8125,26.9062,27.0312
1497127500,27.0938,27.1667,27.2188
1497128400,27.3125,27.3542,27.4375
1497129300,27.25,27.3229,27.375
1497130200,27.1562,27.2083,27.25
1497131100,27.0938,27.1771,27.2812
1497132000,26.875,26.9271,27.0312
1497132900,26.875,26.9583,27
1497133800,26.9062,27.0104,27.125
1497134700,27,27.1771,27.2812
1497135600,27.125,27.2083,27.25
1497136500,26.9062,27,27.0625
1497137400,26.5312,26.6875,26.8125
1497138300,26.4688,26.5625,26.6562
1497139200,26.5312,26.6146,26.6875
1497140100,26.6875,26.7084,26.7188
1497141000,26.7188,26.8229,26.9375
1497141900,26.8125,26.8542,26.9062
1497142800,26.7812,26.8229,26.875
1497143700,26.2812,26.3854,26.4375
1497144600,26.25,26.2708,26.3125
1497145500,26.1875,26.2396,26.3125
1497146400,26.3125,26.3334,26.3438
1497147300,26.5312,26.6042,26.6875
1497148200,26.7188,26.8125,26.9062
1497149100,26.9688,27.0104,27.0625
1497150000,26.9688,27.0104,27.0625
1497150900,27,27.0417,27.0938
1497151800,27,27.0417,27.0938
1497152700,27.0312,27.0625,27.0938
1497153600,27.0938,27.1146,27.125
1497154500,27.0625,27.1042,27.1562
1497155400,27.0312,27.0937,27.125
1497156300,27.0938,27.0938,27.0938
1497157200,27.0938,27.1042,27.125
1497158100,27.0938,27.1354,27.1875
1497159000,27.0312,27.1041,27.1562
1497159900,27.125,27.125,27.125
1497160800,27,27.0938,27.2188
1497161700,27.0312,27.0625,27.0938
1497162600,27.0312,27.0833,27.1562
1497163500,27,27.0521,27.0938
1497164400,26.9688,27.0104,27.0312
1497165300,26.9062,26.9375,26.9688
1497166200,26.9062,26.9791,27.0312
1497167100,26.9062,26.9791,27.0312
1497168000,26.9375,26.9896,27.0625
1497168900,26.9062,26.9687,27
1497169800,26.875,26.9271,27
1497170700,26.9062,26.9583,27
1497171600,26.9062,26.9687,27
1497172500,26.75,26.8333,26.9375
1497173400,26.3438,26.5208,26.6875
1497174300,26.1562,26.2083,26.25
1497175200,25.9375,25.9687,26.0312
1497176100,25.9062,25.9479,26
1497177000,25.9062,26.0208,26.1562
1497177900,26.0625,26.125,26.25
